"station_name","year","safe_chill"
"CARLOS IBANEZ DEL CAMPO INTL","2017",83.9183314550264
"CARLOS IBANEZ DEL CAMPO INTL","1985",80.8487652878703
"CARLOS IBANEZ DEL CAMPO INTL","1989",80.1485051698792
"CARLOS IBANEZ DEL CAMPO INTL","1993",81.1013852454889
"CARLOS IBANEZ DEL CAMPO INTL","1997",81.3336906234908
"CARLOS IBANEZ DEL CAMPO INTL","2001",81.6034099551416
"CARLOS IBANEZ DEL CAMPO INTL","2005",82.381077637071
"CARLOS IBANEZ DEL CAMPO INTL","2009",83.1549089356013
"CARLOS IBANEZ DEL CAMPO INTL","2013",83.6370979164165
"SAN LUIS","1981",42.293253329879
"SAN LUIS","2017",35.4876973399496
"SAN LUIS","1985",41.9347100011664
"SAN LUIS","1989",41.3894828130719
"SAN LUIS","1993",40.2432444810579
"SAN LUIS","1997",39.8028279784448
"SAN LUIS","2001",38.5732658143534
"SAN LUIS","2005",40.6846205413294
"SAN LUIS","2009",37.4622078573193
"SAN LUIS","2013",35.9744316924302
"HERCILIO LUZ","1981",2.00444526777687
"HERCILIO LUZ","2017",1.96557116928608
"HERCILIO LUZ","1985",2.01102026294308
"HERCILIO LUZ","1989",2.01576228725463
"HERCILIO LUZ","1993",2.78353553301064
"HERCILIO LUZ","1997",2.01343929397473
"HERCILIO LUZ","2001",1.68841111828687
"HERCILIO LUZ","2005",1.01280020728234
"HERCILIO LUZ","2009",1.01242930083737
"HERCILIO LUZ","2013",1.97316769958445
"AFONSO PENA","1981",19.0472136148996
"AFONSO PENA","2017",19.0054625960222
"AFONSO PENA","1985",20.2139931774835
"AFONSO PENA","1989",18.363725499413
"AFONSO PENA","1993",18.0441063764366
"AFONSO PENA","1997",16.7949507391586
"AFONSO PENA","2001",14.4518800356639
"AFONSO PENA","2005",15.3490222708363
"AFONSO PENA","2009",16.852095275392
"AFONSO PENA","2013",17.4401048275877
"RIO GRANDE 2","1981",75.1496832021494
"RIO GRANDE 2","2017",78.4523616595961
"RIO GRANDE 2","1985",75.1360270050918
"RIO GRANDE 2","1989",73.1533648726454
"RIO GRANDE 2","1993",74.0387629136721
"RIO GRANDE 2","1997",73.5171376924291
"RIO GRANDE 2","2001",74.4375807881715
"RIO GRANDE 2","2005",75.0455531834295
"RIO GRANDE 2","2009",76.5763535441201
"RIO GRANDE 2","2013",77.6076154705079
"JORGE CHAVEZ INTL","1981",0
"JORGE CHAVEZ INTL","2017",0
"JORGE CHAVEZ INTL","1985",0
"JORGE CHAVEZ INTL","1989",0
"JORGE CHAVEZ INTL","1993",0
"JORGE CHAVEZ INTL","1997",0
"JORGE CHAVEZ INTL","2001",0
"JORGE CHAVEZ INTL","2005",0
"JORGE CHAVEZ INTL","2009",0
"JORGE CHAVEZ INTL","2013",0
"HEROES DEL ACRE","1981",0
"HEROES DEL ACRE","2017",0
"HEROES DEL ACRE","1985",0
"HEROES DEL ACRE","1989",0
"HEROES DEL ACRE","1993",0
"HEROES DEL ACRE","1997",0
"HEROES DEL ACRE","2001",0
"HEROES DEL ACRE","2005",0
"HEROES DEL ACRE","2009",0
"HEROES DEL ACRE","2013",0
"MARECHAL RONDON","1981",0
"MARECHAL RONDON","2017",0
"MARECHAL RONDON","1985",0
"MARECHAL RONDON","1989",0
"MARECHAL RONDON","1993",0
"MARECHAL RONDON","1997",0
"MARECHAL RONDON","2001",0
"MARECHAL RONDON","2005",0
"MARECHAL RONDON","2009",0
"MARECHAL RONDON","2013",0
"VIRACOPOS","1981",1.01440710946693
"VIRACOPOS","2017",1.01345771163852
"VIRACOPOS","1985",1.01512096144592
"VIRACOPOS","1989",1.00790958505321
"VIRACOPOS","1993",1.00111009890998
"VIRACOPOS","1997",0.489005009377195
"VIRACOPOS","2001",0.661745991829406
"VIRACOPOS","2005",1.00151375460757
"VIRACOPOS","2009",1.01092365952371
"VIRACOPOS","2013",1.01163967883275
"CONGONHAS","1981",3.01703130982935
"CONGONHAS","2017",2.01556561932517
"CONGONHAS","1985",3.02056691961792
"CONGONHAS","1989",3.005073406625
"CONGONHAS","1993",3.00830109383679
"CONGONHAS","1997",2.00837575005849
"CONGONHAS","2001",1.0121623845659
"CONGONHAS","2005",1.01216005059365
"CONGONHAS","2009",2.00185931242117
"CONGONHAS","2013",2.01676657650452
"CAP FAP DAVID ABENZUR RENGIFO INTL","1981",0
"CAP FAP DAVID ABENZUR RENGIFO INTL","2017",0
"CAP FAP DAVID ABENZUR RENGIFO INTL","1985",0
"CAP FAP DAVID ABENZUR RENGIFO INTL","1989",0
"CAP FAP DAVID ABENZUR RENGIFO INTL","1993",0
"CAP FAP DAVID ABENZUR RENGIFO INTL","1997",0
"CAP FAP DAVID ABENZUR RENGIFO INTL","2001",0
"CAP FAP DAVID ABENZUR RENGIFO INTL","2005",0
"CAP FAP DAVID ABENZUR RENGIFO INTL","2009",0
"CAP FAP DAVID ABENZUR RENGIFO INTL","2013",0
"CAPITAN CARLOS MARTINEZ DE PINILLOS","1981",0
"CAPITAN CARLOS MARTINEZ DE PINILLOS","2017",0
"CAPITAN CARLOS MARTINEZ DE PINILLOS","1985",0
"CAPITAN CARLOS MARTINEZ DE PINILLOS","1989",0
"CAPITAN CARLOS MARTINEZ DE PINILLOS","1993",0
"CAPITAN CARLOS MARTINEZ DE PINILLOS","1997",0
"CAPITAN CARLOS MARTINEZ DE PINILLOS","2001",0
"CAPITAN CARLOS MARTINEZ DE PINILLOS","2005",0
"CAPITAN CARLOS MARTINEZ DE PINILLOS","2009",0
"CAPITAN CARLOS MARTINEZ DE PINILLOS","2013",0
"CARRIEL SUR INTL","1981",73.2799514881474
"CARRIEL SUR INTL","2017",70.0267360581274
"CARRIEL SUR INTL","1985",73.3516634998396
"CARRIEL SUR INTL","1989",72.9118323616176
"CARRIEL SUR INTL","1993",70.5138206038173
"CARRIEL SUR INTL","1997",71.0646099513647
"CARRIEL SUR INTL","2001",71.3957468781418
"CARRIEL SUR INTL","2005",72.9272725662495
"CARRIEL SUR INTL","2009",72.9311869594039
"CARRIEL SUR INTL","2013",72.3799085528317
"GALEAO ANTONIO CARLOS JOBIM","1981",0
"GALEAO ANTONIO CARLOS JOBIM","2017",0
"GALEAO ANTONIO CARLOS JOBIM","1985",0
"GALEAO ANTONIO CARLOS JOBIM","1989",0
"GALEAO ANTONIO CARLOS JOBIM","1993",0
"GALEAO ANTONIO CARLOS JOBIM","1997",0
"GALEAO ANTONIO CARLOS JOBIM","2001",0
"GALEAO ANTONIO CARLOS JOBIM","2005",0
"GALEAO ANTONIO CARLOS JOBIM","2009",0
"GALEAO ANTONIO CARLOS JOBIM","2013",0
"SANTOS DUMONT","1981",0
"SANTOS DUMONT","2017",0
"SANTOS DUMONT","1985",0
"SANTOS DUMONT","1989",0
"SANTOS DUMONT","1993",0
"SANTOS DUMONT","1997",0
"SANTOS DUMONT","2001",0
"SANTOS DUMONT","2005",0
"SANTOS DUMONT","2009",0
"SANTOS DUMONT","2013",0
"PRESIDENTE JUSCELINO KUBITSCHEK","1981",0
"PRESIDENTE JUSCELINO KUBITSCHEK","2017",0
"PRESIDENTE JUSCELINO KUBITSCHEK","1985",0
"PRESIDENTE JUSCELINO KUBITSCHEK","1989",0
"PRESIDENTE JUSCELINO KUBITSCHEK","1993",0
"PRESIDENTE JUSCELINO KUBITSCHEK","1997",0
"PRESIDENTE JUSCELINO KUBITSCHEK","2001",0
"PRESIDENTE JUSCELINO KUBITSCHEK","2005",0
"PRESIDENTE JUSCELINO KUBITSCHEK","2009",0
"PRESIDENTE JUSCELINO KUBITSCHEK","2013",0
"CAPT JOSE A  QUINONES GONZALES INTL","1981",0
"CAPT JOSE A  QUINONES GONZALES INTL","2017",0
"CAPT JOSE A  QUINONES GONZALES INTL","1985",0
"CAPT JOSE A  QUINONES GONZALES INTL","1989",0
"CAPT JOSE A  QUINONES GONZALES INTL","1993",0
"CAPT JOSE A  QUINONES GONZALES INTL","1997",0
"CAPT JOSE A  QUINONES GONZALES INTL","2001",0
"CAPT JOSE A  QUINONES GONZALES INTL","2005",0
"CAPT JOSE A  QUINONES GONZALES INTL","2009",0
"CAPT JOSE A  QUINONES GONZALES INTL","2013",0
"ALFREDO VASQUEZ COBO","1981",0
"ALFREDO VASQUEZ COBO","2017",0
"ALFREDO VASQUEZ COBO","1985",0
"ALFREDO VASQUEZ COBO","1989",0
"ALFREDO VASQUEZ COBO","1993",0
"ALFREDO VASQUEZ COBO","1997",0
"ALFREDO VASQUEZ COBO","2001",0
"ALFREDO VASQUEZ COBO","2005",0
"ALFREDO VASQUEZ COBO","2009",0
"ALFREDO VASQUEZ COBO","2013",0
"CAPITAN FAP GUILLERMO CONCHA IBERICO","1981",0
"CAPITAN FAP GUILLERMO CONCHA IBERICO","2017",0
"CAPITAN FAP GUILLERMO CONCHA IBERICO","1985",0
"CAPITAN FAP GUILLERMO CONCHA IBERICO","1989",0
"CAPITAN FAP GUILLERMO CONCHA IBERICO","1993",0
"CAPITAN FAP GUILLERMO CONCHA IBERICO","1997",0
"CAPITAN FAP GUILLERMO CONCHA IBERICO","2001",0
"CAPITAN FAP GUILLERMO CONCHA IBERICO","2005",0
"CAPITAN FAP GUILLERMO CONCHA IBERICO","2009",0
"CAPITAN FAP GUILLERMO CONCHA IBERICO","2013",0
"CORONEL FRANCISCO SECADA VIGNETTA INTL","1981",0
"CORONEL FRANCISCO SECADA VIGNETTA INTL","2017",0
"CORONEL FRANCISCO SECADA VIGNETTA INTL","1985",0
"CORONEL FRANCISCO SECADA VIGNETTA INTL","1989",0
"CORONEL FRANCISCO SECADA VIGNETTA INTL","1993",0
"CORONEL FRANCISCO SECADA VIGNETTA INTL","1997",0
"CORONEL FRANCISCO SECADA VIGNETTA INTL","2001",0
"CORONEL FRANCISCO SECADA VIGNETTA INTL","2005",0
"CORONEL FRANCISCO SECADA VIGNETTA INTL","2009",0
"CORONEL FRANCISCO SECADA VIGNETTA INTL","2013",0
"GOIABEIRAS","1981",0
"GOIABEIRAS","2017",0
"GOIABEIRAS","1985",0
"GOIABEIRAS","1989",0
"GOIABEIRAS","1993",0
"GOIABEIRAS","1997",0
"GOIABEIRAS","2001",0
"GOIABEIRAS","2005",0
"GOIABEIRAS","2009",0
"GOIABEIRAS","2013",0
"PONTA PELADA","1981",0
"PONTA PELADA","2017",0
"PONTA PELADA","1985",0
"PONTA PELADA","1989",0
"PONTA PELADA","1993",0
"PONTA PELADA","1997",0
"PONTA PELADA","2001",0
"PONTA PELADA","2005",0
"PONTA PELADA","2009",0
"PONTA PELADA","2013",0
"EDUARDO GOMES INTL","1981",0
"EDUARDO GOMES INTL","2017",0
"EDUARDO GOMES INTL","1985",0
"EDUARDO GOMES INTL","1989",0
"EDUARDO GOMES INTL","1993",0
"EDUARDO GOMES INTL","1997",0
"EDUARDO GOMES INTL","2001",0
"EDUARDO GOMES INTL","2005",0
"EDUARDO GOMES INTL","2009",0
"EDUARDO GOMES INTL","2013",0
"VILLA REYNOLDS","1981",45.6444028094647
"VILLA REYNOLDS","2017",36.7367850012522
"VILLA REYNOLDS","1985",43.7347876681442
"VILLA REYNOLDS","1989",44.3539546725469
"VILLA REYNOLDS","1993",42.4255417515128
"VILLA REYNOLDS","1997",42.4606155772449
"VILLA REYNOLDS","2001",41.9287427797452
"VILLA REYNOLDS","2005",43.3311393063314
"VILLA REYNOLDS","2009",39.9692830967133
"VILLA REYNOLDS","2013",38.502945184478
"SIMON BOLIVAR INTL","1981",0
"SIMON BOLIVAR INTL","2017",0
"SIMON BOLIVAR INTL","1985",0
"SIMON BOLIVAR INTL","1989",0
"SIMON BOLIVAR INTL","1993",0
"SIMON BOLIVAR INTL","1997",0
"SIMON BOLIVAR INTL","2001",0
"SIMON BOLIVAR INTL","2005",0
"SIMON BOLIVAR INTL","2009",0
"SIMON BOLIVAR INTL","2013",0
"SANTAREM","1981",0
"SANTAREM","2017",0
"SANTAREM","1985",0
"SANTAREM","1989",0
"SANTAREM","1993",0
"SANTAREM","1997",0
"SANTAREM","2001",0
"SANTAREM","2005",0
"SANTAREM","2009",0
"SANTAREM","2013",0
"DEPUTADO LUIS EDUARDO MAGALHAES","1981",0
"DEPUTADO LUIS EDUARDO MAGALHAES","2017",0
"DEPUTADO LUIS EDUARDO MAGALHAES","1985",0
"DEPUTADO LUIS EDUARDO MAGALHAES","1989",0
"DEPUTADO LUIS EDUARDO MAGALHAES","1993",0
"DEPUTADO LUIS EDUARDO MAGALHAES","1997",0
"DEPUTADO LUIS EDUARDO MAGALHAES","2001",0
"DEPUTADO LUIS EDUARDO MAGALHAES","2005",0
"DEPUTADO LUIS EDUARDO MAGALHAES","2009",0
"DEPUTADO LUIS EDUARDO MAGALHAES","2013",0
"ALFONSO BONILLA ARAGON INTL","1981",0
"ALFONSO BONILLA ARAGON INTL","2017",0
"ALFONSO BONILLA ARAGON INTL","1985",0
"ALFONSO BONILLA ARAGON INTL","1989",0
"ALFONSO BONILLA ARAGON INTL","1993",0
"ALFONSO BONILLA ARAGON INTL","1997",0
"ALFONSO BONILLA ARAGON INTL","2001",0
"ALFONSO BONILLA ARAGON INTL","2005",0
"ALFONSO BONILLA ARAGON INTL","2009",0
"ALFONSO BONILLA ARAGON INTL","2013",0
"BOA VISTA","1981",0
"BOA VISTA","2017",0
"BOA VISTA","1985",0
"BOA VISTA","1989",0
"BOA VISTA","1993",0
"BOA VISTA","1997",0
"BOA VISTA","2001",0
"BOA VISTA","2005",0
"BOA VISTA","2009",0
"BOA VISTA","2013",0
"ELDORADO INTL","1981",28.6810540323713
"ELDORADO INTL","2017",8.9553090760844
"ELDORADO INTL","1985",26.6225283813992
"ELDORADO INTL","1989",23.5009049407308
"ELDORADO INTL","1993",20.2783903662989
"ELDORADO INTL","1997",18.2130127402461
"ELDORADO INTL","2001",20.2447627865749
"ELDORADO INTL","2005",17.3835693968358
"ELDORADO INTL","2009",15.7581124252074
"ELDORADO INTL","2013",12.3279209296604
"MATECANA","1981",0
"MATECANA","2017",0
"MATECANA","1985",0
"MATECANA","1989",0
"MATECANA","1993",0
"MATECANA","1997",0
"MATECANA","2001",0
"MATECANA","2005",0
"MATECANA","2009",0
"MATECANA","2013",0
"VAL DE CANS INTL","1981",0
"VAL DE CANS INTL","2017",0
"VAL DE CANS INTL","1985",0
"VAL DE CANS INTL","1989",0
"VAL DE CANS INTL","1993",0
"VAL DE CANS INTL","1997",0
"VAL DE CANS INTL","2001",0
"VAL DE CANS INTL","2005",0
"VAL DE CANS INTL","2009",0
"VAL DE CANS INTL","2013",0
"Quillota","1981",55.9429413100922
"Quillota","2017",50.988427130191
"Quillota","1985",54.3124344109006
"Quillota","1989",55.0974829836318
"Quillota","1993",50.5849972386154
"Quillota","1997",50.2586962705529
"Quillota","2001",51.0198482018109
"Quillota","2005",52.0558209869435
"Quillota","2009",51.8647394606519
"Quillota","2013",52.6330245258532
"Lliu-Lliu Embalse","1981",63.0346719431154
"Lliu-Lliu Embalse","2017",53.6674109763289
"Lliu-Lliu Embalse","1985",60.9442804258211
"Lliu-Lliu Embalse","1989",60.9822321727042
"Lliu-Lliu Embalse","1993",56.4795914106445
"Lliu-Lliu Embalse","1997",55.6717889490174
"Lliu-Lliu Embalse","2001",55.5982310563978
"Lliu-Lliu Embalse","2005",54.9693464374213
"Lliu-Lliu Embalse","2009",53.8530201677486
"Lliu-Lliu Embalse","2013",54.3370320170498
