"station_name","Elevation","Latitude","Longitude","CTRY","observed_SWC","X1981","X1985","X1989","X1993","X1997","X2001","X2005","X2009","X2013","X2017","rcp45_2050_pessimistic","rcp45_2050_intermediate","rcp45_2050_optimistic","rcp45_2085_pessimistic","rcp45_2085_intermediate","rcp45_2085_optimistic","rcp85_2050_pessimistic","rcp85_2050_intermediate","rcp85_2050_optimistic","rcp85_2085_pessimistic","rcp85_2085_intermediate","rcp85_2085_optimistic","avg_temp_jul","avg_temp_aug","min_temp_jul","min_temp_aug","max_temp_jul","max_temp_aug","obs_avg_temp_jul","obs_tmin_jul","obs_tmax_jul","sd_obs_avg_temp_jul","sd_obs_tmin_jul","sd_obs_tmax_jul","obs_avg_temp_aug","obs_tmin_aug","obs_tmax_aug","sd_obs_avg_temp_aug","sd_obs_tmin_aug","sd_obs_tmax_aug","outlier","outlier_tmin_jul","outlier_tmean_jul","outlier_tmax_jul"
"Santa Rosa Aero",192,-36.567,-64.266,"CI",58.1019279066031,63.7313016208282,63.1064848028318,62.4433256004813,61.2562091408031,60.7657132883544,59.7769673255664,59.1459923530047,56.2154545511567,54.0338154060814,53.8351455570682,52.655873472019,53.9355050248732,55.7762853712491,54.3751369605819,55.333137456817,58.8503206842835,50.0062619660562,51.3054001673872,53.891884929181,44.2797553286273,47.2160172343019,54.2733451044456,7.59999990463257,9.69999980926514,1.29999995231628,2.5,13.8999996185303,16.7999992370605,7.97,1.86,14.08,3.31,4.29,4.08,10.34,3.42,17.26,3.78,4.27,4.82,FALSE,FALSE,FALSE,FALSE
"SANTAREM",60.4,-2.422,-54.793,"BR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6000003814697,26.8999996185303,21.7000007629395,22.6000003814697,29.5,31.1000003814697,27.32,23.68,30.96,0.93,1.09,1.21,28.08,24.28,31.87,0.95,1.3,1.07,FALSE,FALSE,FALSE,FALSE
"SANTIAGO DEL ESTERO",199.9,-27.766,-64.31,"AR",13.7615731235984,19.0082191119191,16.6045740420491,17.3798346357876,17.3107922120053,16.3229429764433,15.806288674518,17.415387870534,16.9199567528024,16.806527861414,15.9785882728606,9.02517929886849,11.1023732279046,11.8227293688927,9.58065922196502,12.829056124622,14.4203272226892,7.5790491139568,9.47398462437036,10.761346112284,5.35718980404037,6.86246159203108,10.0905387846457,12.5,15.3000001907349,4.90000009536743,7,20.1000003814697,23.6000003814697,13.08,5.2,20.96,4.18,5.56,4.84,16.34,7.86,24.83,4.59,5.36,5.5,FALSE,FALSE,FALSE,FALSE
"Santo Domingo Ad.",75,-33.655,-71.6142,"CI",66.3483780646122,70.7786341744891,69.3232846551764,69.1535035824454,67.0685932283777,67.2848262222706,68.7707434927124,69.8023980660237,70.0326562223445,69.6741835746161,68.7231892813434,50.867621899413,53.6253565388643,56.6451360404652,48.4395445227562,53.3974332139173,62.1214836419845,43.5678439148578,47.822184360356,52.0754634258189,31.2821765487844,36.0985177075931,50.7736032906192,11.6000003814697,12.3999996185303,7.40000009536743,7.90000009536743,15.8999996185303,16.8999996185303,10.03,5.28,14.77,2.18,3.39,2.49,10.48,5.44,15.51,2.1,3.3,2.48,FALSE,TRUE,FALSE,FALSE
"SANTOS DUMONT",3.4,-22.91,-43.163,"BR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21.5,15.6999998092651,16.1000003814697,26.2999992370605,26.8999996185303,22,19.14,24.87,2.42,2.09,3.27,22.27,19.39,25.16,2.46,2.15,3.3,FALSE,TRUE,FALSE,FALSE
"SAUCE VIEJO",17.1,-31.712,-60.812,"AR",29.9757656741909,32.1126803224306,31.2916540853294,33.266232008878,31.7640207124466,30.0981833386486,29.1464773299822,30.5684788959688,29.6527302543932,28.7679092947242,28.2266309145593,20.3493231567687,22.0210039146532,23.7428179806135,21.7949056998613,23.3263701134006,26.0772883318927,17.774764947609,19.3361542788471,21.382564931754,13.5118018491282,17.060920878409,19.3882816951807,11.6999998092651,13.5,6.40000009536743,7.5,17,19.3999996185303,12.1,6.87,17.33,4.24,5.19,4.35,14.58,8.89,20.27,4.42,4.92,5.08,FALSE,FALSE,FALSE,FALSE
"SILVIO PETTIROSSI INTL",89,-25.24,-57.519,"PA",4.18883311914606,5.40002188533026,5.48615469032137,5.28345317199557,4.94864019035253,4.30550714549895,3.96351096963303,3.98354503139035,3.9691633479132,4.42251517323757,4.14446137109735,1.00126279308364,1.01465816419463,1.89102800362499,1.00920934313914,1.65903744622128,1.97824096685526,0,0.995807420110623,1.00453564677584,0,0,0.987080616820949,17.8999996185303,19.2000007629395,12.6000003814697,13.6000003814697,23.2999992370605,24.7999992370605,18.31,12.95,23.68,5.37,5.85,5.56,20.21,14.63,25.78,5,5.2,5.56,FALSE,FALSE,FALSE,FALSE
"SIMON BOLIVAR INTL",5.8,-2.157,-79.884,"EC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3999996185303,24.3999996185303,20,19.5,28.8999996185303,29.2999992370605,24.98,20.9,29.06,1.72,1.92,2.21,24.94,20.43,29.44,1.49,1.81,2,FALSE,FALSE,FALSE,FALSE
"Talca U.C.",130,-35.4358,-71.6197,"CI",73.8337948135969,77.2451026847466,76.2638829070393,77.296888095027,76.5745653483,76.7862551157755,78.661881992668,79.4219392089763,78.9971066431635,78.3652579735617,75.5688190371756,63.7791332259839,65.7675776877859,69.0315717000891,62.3994419114776,66.9993574236623,72.739320177546,59.4602314915731,61.5104209673664,67.1255109688904,49.9163184995242,53.6372419605457,64.8648935794946,8,8.80000019073486,3.70000004768372,3.79999995231628,12.3000001907349,13.8999996185303,8.31,3.92,12.7,2.71,3.88,2.86,9.64,4.35,14.93,2.37,3.56,2.89,FALSE,FALSE,FALSE,FALSE
"TANDIL",175,-37.237,-59.228,"AR",68.5065929447351,73.26694429603,72.234477858181,72.7568279604857,71.9203688347674,71.0112328229352,70.713547259933,71.1295066152561,70.0463778610419,68.8119628934837,68.286300844225,60.5259503289271,62.6458489202165,64.5074118937235,61.5277853580485,63.6963014184676,65.5855712795581,56.2099890073043,60.5807091783136,61.9609222109622,49.2447689388457,55.5229082987407,61.3864317358664,7.19999980926514,8.19999980926514,2.09999990463257,2.20000004768372,12.3999996185303,14.1000003814697,7.29,1.9,12.68,3.29,4.32,3.51,9.32,3.16,15.48,3.44,4.19,3.97,FALSE,FALSE,FALSE,FALSE
"TENIENTE ALEJANDRO VELASCO ASTETE INTL",3310.1,-13.536,-71.939,"PE",30.5556005731627,45.08075947315,44.7285490949093,40.9349695015337,39.0952216415358,38.1374080264231,34.1239966421708,34.438875119039,31.3939297551642,29.9703487968136,29.0794605376132,8.43955798042703,10.5816805875852,13.583383196816,6.07994993784778,12.0016167628521,18.4751889518604,3.92755087115939,5.59803173966895,9.51432460007438,0,1.09339417300623,2.05080154054049,9.60000038146973,10.8000001907349,0.300000011920929,1.79999995231628,18.8999996185303,19.7999992370605,10.18,0.46,19.9,1.38,2.16,1.79,11.34,2.22,20.47,1.5,2.45,2.04,FALSE,FALSE,FALSE,FALSE
"Teniente Vidal Coyhaique Ad.",310,-45.5939,-72.1086,"CI",82.898411285579,83.7212171728588,84.1837370737176,83.5607456938809,84.418657059512,84.5041951294261,83.9550839995381,84.0257034753631,84.4724062052937,84.8303379562913,85.4663723903577,86.5240031702196,86.9473603554979,87.3983257984319,86.9400005745763,87.610395299198,88.1916354324144,86.9074052105702,87.4136114542871,87.8403769191345,87.4385707147774,88.1555932845185,88.3989204756051,2.29999995231628,4,-0.800000011920929,0.5,5.30000019073486,7.5,2.64,-0.34,5.61,3.67,3.94,3.89,4.72,1.15,8.3,2.51,2.98,2.91,FALSE,FALSE,FALSE,FALSE
"Torres Del Paine",25,-51.1842,-72.9669,"CI",78.142428252391,79.9486636590518,79.3734684606552,79.5306821761787,79.8792096057065,79.5114858972502,78.9114579198649,80.8621883627748,81.7411252655747,83.0493887716832,83.5628295553033,83.116619074552,83.7738513551267,84.1422571657557,83.8046635720293,84.2076507709398,84.6081988061196,83.5708842108511,84.4025168728949,84.5658445013362,84.4606865206933,84.9053581627923,85.4261139089501,2.29999995231628,3.40000009536743,-1.20000004768372,-0.600000023841858,5.69999980926514,7.40000009536743,1.91,-1.51,5.34,4.31,4.82,4.43,3.71,-0.14,7.57,3.36,4.06,3.46,FALSE,FALSE,FALSE,FALSE
"Traiguen",234,-38.2561,-72.6536,"CI",85.6094406467329,89.5603466755665,89.2497205426157,89.3154567598285,88.3821781432653,88.2491924180981,88.1241810855568,86.7628486808808,86.6421100874031,85.6979326629585,84.9889196890763,79.3347665734689,81.7953685516241,83.0581972929284,79.8415941277864,81.649584089213,84.567344472786,77.2865579133535,78.7473922414511,81.4648407688488,68.7971415429257,73.4761855427787,79.741343733127,7.40000009536743,7.80000019073486,3.5,3.29999995231628,11.3000001907349,12.3000001907349,6.99,3.37,10.61,2.64,4.09,2.45,8.31,4.24,12.39,2.4,3.62,2.65,FALSE,FALSE,FALSE,FALSE
"Trelew",10,-43.23,-65.32,"AR",74.451171298155,77.5483180698284,77.2826548185894,76.2583726573002,74.328787031176,75.0573498571343,75.171425113961,75.0324428181329,74.8610344716535,74.0485285031402,72.5598303861934,68.1903106814222,69.5746884732162,71.4255176915719,69.4107817911125,71.3499377627868,72.8974302173454,66.7549721011974,67.4215833120888,69.2004215585588,61.7932510408942,63.888160272194,68.7467318587901,6.30000019073486,8.30000019073486,0.899999976158142,2.20000004768372,11.6999998092651,14.3999996185303,6.29,0.38,12.21,3.74,4.26,4.32,8.34,1.67,15.01,3.36,3.94,4.12,FALSE,FALSE,FALSE,FALSE
"TTE AV JORGE HENRICH ARAUZ",155.1,-14.819,-64.918,"BL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2000007629395,24.6000003814697,16.6000003814697,17.5,29.8999996185303,31.7000007629395,22.67,16.06,29.27,3.79,4.01,4.49,24.14,17.29,31,3.38,3.61,4.15,FALSE,FALSE,FALSE,FALSE
"VAL DE CANS INTL",16.5,-1.379,-48.476,"BR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3999996185303,26.7000007629395,22.8999996185303,23.1000003814697,29.8999996185303,30.2000007629395,27.66,23.38,31.95,0.63,0.6,0.95,27.71,23.38,32.04,0.6,0.64,0.86,TRUE,FALSE,FALSE,TRUE
"Viedma",7,-40.85,-63.02,"AR",71.7756952070749,75.9810741551364,76.7492371794665,76.7705189180479,75.5954737205907,75.1434677629514,74.1844034850528,73.4749724082612,72.5043878404576,72.0375547805334,70.7159477549021,67.7916464127748,68.843747574083,70.4973732427892,69.0220591128875,70.1060095764624,72.3973210214579,65.0208145249352,67.3283698453188,68.6393111298864,59.9274124061275,63.3147021816039,67.2560731102118,7.30000019073486,8.89999961853027,1.89999997615814,2.59999990463257,12.6999998092651,15.1999998092651,7.12,1.59,12.65,3.15,3.99,3.59,8.7,2.28,15.11,3.4,4.16,4.07,FALSE,FALSE,FALSE,FALSE
"Vilcuya",1100,-32.8603,-70.4719,"CI",53.0588216747962,57.6664737193651,56.2916370567391,54.7490720745127,52.9961226555479,50.0457485523311,49.912900743057,50.4605809009531,50.0436264703533,50.394028323582,51.8869252145737,36.796170060567,41.4655637231817,45.5151040629566,35.3384298478461,41.820676735053,45.4006225344297,33.9966192591971,37.2232853098922,42.2406547826554,19.8874883182632,29.8250340903539,34.1515299726823,9.39999961853027,10,3,3.29999995231628,15.8000001907349,16.7000007629395,9.82,3.82,15.82,3.74,3.33,5.37,10.81,4.37,17.25,3.57,3.49,5.09,FALSE,FALSE,FALSE,FALSE
"VILLA REYNOLDS",484.9,-33.73,-65.387,"AR",40.5995957638163,45.6444028094647,43.7347876681442,44.3539546725469,42.4255417515128,42.4606155772449,41.9287427797452,43.3311393063314,39.9692830967133,38.502945184478,36.7367850012522,35.0595637422154,37.0199195322284,38.9596752853349,37.2768501875138,38.9328564306452,42.25231292663,32.5847437543763,34.9605184672428,36.5290504870792,28.2996120526816,31.1366603511483,36.5443553100504,8.10000038146973,10.5,0.100000001490116,1.79999995231628,16.1000003814697,19.1000003814697,8.8,0.01,17.6,3.89,4.91,5.27,11.22,1.91,20.53,4.26,4.88,5.72,FALSE,FALSE,FALSE,FALSE
"VIRACOPOS",661.4,-23.007,-47.135,"BR",0,1.01440710946693,1.01512096144592,1.00790958505321,1.00111009890998,0.489005009377195,0.661745991829406,1.00151375460757,1.01092365952371,1.01163967883275,1.01345771163852,0,0,0,0,0,0,0,0,0,0,0,0,17,18.2000007629395,11.3000001907349,12.1999998092651,22.7000007629395,24.2000007629395,18.85,12.69,25,2.78,2.79,3.48,20.22,13.68,26.76,2.91,2.64,3.93,TRUE,FALSE,FALSE,TRUE
